,Comment,Label
343,"Thề, những pha jumpscare trong phim đều khiến mình giật mình, thứ mà đó giờ ít phim nào làm được vì mình đã quá lờn với phim kinh dị. Phim sáng tạo và hay vãi, tuy nữa đầu phim vẫn chưa được thấy Alien nhưng nó là cần thiết để giới thiệu dàn nhân vật và bối cảnh của phim.",positive
344,"Tooi thấy phim hay chỉ có cái là nữ chính diễn mà mặt đơ quá, xem hơi khó chịu vì không đã",negative
345,"Thích phần Prometheus hơn, vì nó giải thích nguồn gốc Aliens và có nhiều cảnh rộng hoành tráng",positive
346,"Từ lúc facehugger cấy ký sinh thì tầm mấy giờ mới lớn lên rồi nở ra con chest, mà trong phim chưa đầy 10-15p đã nở rồi, quá nhanh so với phần cũ.",neutral
347,"Kết phần này, chuẩn phong cách phim Alien 1978 và thực chất nó là phần nội dung nằm giữa Alien 1978 và Aliens 1986.
Căng thẳng, ngột ngạt, từ tạo hình nhân vật đến máy tính, đồ du hành vũ trụ … bám sát phong cách dòng phim này chứ ko hi-end như các phần Prometheus và Convenant.
Prometheus và Convenant mang tiếng là tiền truyện nhưng công nghệ xịn hơn cả những sự kiện xảy ra sau đó hàng trăm năm???",positive
348,"phim này xem giải trí tốt, âm thanh hình ảnh hay, nữ chính đẹp, còn nội dung thì 6/10 thôi, tổng thể chấm 7/10",positive
349,"Người máy Andy từ đầu hễ cứ ăn tát là nằm giật giật, cứ tưởng sau upgrade thấy tăng cường phản xạ các kiểu sẽ bá như người máy phần Covenant hóa ra vẫn cứ ăn tát nằm giật giật, chán hẳn 😅",negative
350,Má phim hay hơn mình tưởng thật coi xong mới thấy nó hay vl,positive
351,"thề là người máy Andy lại thể hiện biến đổi tâm lý rõ nét nhất, diễn viên thủ vai đỉnh thật sự. chỉ cần nhìn vào đôi mắt là thấy rõ sự khác biệt sau khi đổi modun",positive
352,Vẫn thích cái tò mò về nguồn gốc như phần convenion với prometheus hơn. Xem kiểu nhân vật bị rối xem cáu vl.,negative
353,"cũng bình thường mà, chắc xem nhiều quá nên thấy phần này bình thường ko kinh gì cả",neutral
354,"Xem mà tức cái đoạn cứu con bé kia, không cứu thì 3 ng sống rồi . Cứu nóa xong ngỏm hết lại còn gặp thêm quả Alien lai người nữa. Tức điên ",negative
355,cái vấn đề sinh học của mấy người làm phim có quái đảng thật đấy chứ,neutral
356,Tôi vẫn thích Prometheus,positive
357,Phim hay. Diễn xuất tốt nhất lại là của 1 người máy. Cảnh ấn tượng nhất là khi đứa bé đc sinh ra. Mình tưởng sẽ có cảnh âu yếm của con dành cho mẹ chứ,positive
358,Cũng thường thôi ko đáng kì vọng lắm,neutral
359,"không phim nào hoàn hảo, nhưng tôi chấp nhận ra rạp lần thứ 2 để xem deadpool nhảy trên nền nhạc Bye Bye Bye",neutral
360,"Một kỷ niệm khó quên và quê vl vì khi đi xem phim có mình tui hiểu các joke trong đó và chỉ mình tui cười và hú hét, thậm chí có cặp còn quay qua tui hỏi người sói là ai tại thấy poster phim đẹp nên vô xem =))",positive
361,Phần đầu rã cốt đã thực sự,positive
362,"phản diện như bòi , xem vì easter egg cũng đc , với cả xem hài chứ nội dung thì như cái mớ dẻ lau nhà , y như hàng tank của Ngọc 6 múi",negative
363,"mình vừa đi xem về xong, ko spoil nhưng mà cảm thán là chán ạ, ko thấy hay như 2 phần đầu. :))",negative
364,Ladypool nhìn nuột vcl,positive
365,"(spoil) tôi cứ tưởng phân cảnh deadpool văng tục rồi lấy xẻng đập liên tục là để gọi logan dậy cho đến khi thấy bộ hài cốt đã vật thánh lầy còn gọi wolverine bằng tên thật là hugh, nể luôn=))",neutral
366,"Chuyến này chú Robert với chú Hugh xong phim với Marvel rồi, vắt đến khi sức cùng lực kiệt mới thôi luôn. Các bạn nên chuẩn bị tinh thần đi vì các màn Camel trong phim phải gọi là bùm bùm bùm cảm giác như muốn nhảy khỏi ghế hét lên vậy. Tiếc là nguyên cả rạp 50 - 60 người mà có mình mình kiên nhẫn ngồi chờ After Credit thôi nên cũng hơi nản ...",positive
367,"Với 1 đứa tuy không hẳn là fan nhưng đã xem qua hầu hết những bộ trước đó của M thì t thấy khá hài lòng và thoả mãn với fan service của bộ này, đặc biệt ấn tượng với quả intro, nghe phát nghiện luôn.
Còn nếu xét về tư cách 1 khán giả đơn thuần thì nói thật nội dung và cốt truyện hơi rối, thời lượng thì dài mà kết chưng hửng. t xem xong còn bị sượng trân nhiều đoạn thì non-fan tò mò đi coi vô ngồi chắc ngơ ngác cmnl 😂
Nói chung ai đang cần xem phim giải trí, thích xem đúm nhau banh nóc thì quá OK, vô ngồi nghe thằng Pool khịa với chửi bậy cũng vui tai phết 😂 nd thì 5/10 thôi",positive
368,"Nói thẳng chả khác gì nồi lẩu thập cẩm, trong đó chả có gì nổi bật, chả muốn gắp gì, phim quá tệ
Kết là chả khác gì hải nhảm",negative
369,"bộ phim này rất tệ, cảnh hành động đa phần là đi farm bot thôi, đc mỗi cái giữa phim đánh nhau chí choé đc xíu tầm 10p. Các cảnh hài hước rất nhạt vì đa phần là tiếng lóng chơi chứ tiếng anh + Sub ko sát nội dung nên chả có hài hước gì trừ mấy cảnh mà nó nói thẳng ra luôn. Nôi dung đối thọia cũng dỡ, có mỗi vấn đề deadpool nó giấu ma tuý trong nhà  mà nó với bà mù cãi nhau cả buổi.  Tóm lại phim tệ, ko có logic gì hết, đánh nhau quá tệ hài hước thì ko đến nơi đến chốn",negative
370,Vừa vô mấy phút đầu nhìn DP vừa đồ sát vừa nhảy trên nền nhạc Bye Bye Bye là tôi biết tối hôm nay đéo phí tiền rồi. :VVV,positive
371,Cái kết quá đắng cho a Cap .. à quên anh  Jonh,negative
372,"Phim lan man nhiều nhân vật gây nhiễu, quá nhiều sự kiện hỗn loạn không đọng lại được cái gì",negative
373,đừng đi xem với bố mẹ :)))) phim nhãn R mà còn ai đi coi vs bố mẹ nữa :))),neutral
374,Nội dung xem như đặc cầu đc cái hài bẩn với hành động,negative
375,"Deadpool    ôm   Captain    nhưng   lại   là   4   của   bộ   tứ   siêu   đẳng,   1   cái   miệng   cũng    ko   thua  kém   gì   deadpool.  Tếu    thật.",positive
376,phim xem phải nói là đéo hiểu gì trừ hài nhảm. Vắt kiệt sữa,negative
377,Nah cảnh đắt giá nhất ở cuối phim. Đống cơ bắp đó là quá đủ cho 1 bộ phim hoàn hảo :))),positive
378,"Phim nói thẳng là chán. Giờ đám đạo diễn chỉ có đi lôi cái đám siêu anh hùng cũ(electra,blake,nhện 1,2, octopus,...)  lên để tạo hiệu ứng hoài niệm thu hút lứa khán giả 8x 9x chứ nội dung nhạt.Quanh quẩn cũng chỉ là xuất hiện phản diện rồi đi diệt 1p30s, nhân vật chả có chiều sâu, dấu ấn gì cả. Khen hay cũng chỉ có lũ nhạt nhẽo. Đúng là vắt sữa thằng chồn đến 90 tuổi. Còn về việc lấy yếu tố gia đình bạn bè ra để làm điểm nhấn thì quá nhạt rồi, Vin diesel đã chiếm hết yếu tố này rồi.",negative
379,"Deadpool tuy giải trí, nhiều cameo nhưng là 1 bộ phim quá thiếu cảm xúc với 2 tình tiết cực dở cuối phim (cảnh báo spoil) 
1. Phân đoạn DP làm vật dẫn nối dây thay Wolverine. Các nhà làm phim hoàn toàn có thể làm nổi bật ý muốn hi sinh và bảo vệ Wolverine (nhân vật đinh). Hoàn toàn có thể cho thấy sự trưởng thành của DP so với đầu phim, sẵn sàng hi sinh cho bạn bè
2. Đoạn Wolverine được giải thích là không thể cứu vũ trụ của anh ta. Không hề có 1 sự chia sẻ, xin lỗi từ DP???",negative
380,"Phim cảm giác coi giải trí, máu me, chửi nhau căng cực, chứ tình tiết k gì đặc sắc, thậm chí có thể nói là dở hoặc tạm. nhìn chung thì overhyped và overrated",negative
381,Nó còn có chứng tỏ thằng lửa chết đéo oan. Chứ ko phải do nó bịp,negative
382,Về nội dung & kĩ xảo thì vừa đủ thôi nhưng tính giải trí thì 10/10 :v,positive
383,2 thg siêu hồi phục đâm nhau nào chán thì làm lành=))),neutral
384,"Vừa xem xong phim, cảm giác phản diện bị diệt quá chóng vánh, thấy k đã, còn lại khá ổn",negative
385,Thật ra marvel hết cứu,negative
386,"câu hỏi tỷ đô là 
tại sao Thor khóc=)???",neutral
387,"Tôi xem xong và chả hiểu cái cốt truyện và nhận vật nc có ý nghĩa gì luôn, nói khó nghe là chán, động lại trong đầu chắc chỉ có cảnh đánh nhau 2 nv chính, còn các nv khác, phản diện cực kỳ nhạt khả năng pha này lại thua",negative
388,"không Spoiler 
Mình không hiểu lắm,1 hạt sạn khá to ảnh hưởng đến cả mạch phim,đó là TVA này dc xây dựng khác với TVA ở Seri Loki",negative
389,phim cuốn dễ sợ,positive
390,Bộ phim nhảm nhất từng xem đúng kiểu bị ép kpi phải ra phim . cho 2 t vào nói nhăm nói cuội thu tiền :)),negative
391,Mình chưa hiểu vì sao logan ảnh hưởng đến dòng thời gian của dealpool?,neutral
392,"mình xem deadpool 1-2, k xem nhiều phim M (k xem bất cứ tập nào về đa vũ trụ, chỉ nghe bạn bè kể). Với mình thì phim này 4/10, được mỗi phần hài hước và cảnh hành động, còn lại nội dung loạn xì ngầu, nhân vật phụ thì khó hiểu và mờ nhạt",negative
393,Vắt sữa tới 90 tuổi :))),negative
394,"Dp1,2 xem ko tua giây nào mà phần này xem nhiều đoạn phải tua vì nó nhàm,nhiều chỗ lê thê thật",negative
395,"Câu cuối chuẩn nha,ta nói thằng cha Deadpool nó tục gì đâu 🤣",positive
396,"xây dựng tâm lý động cơ của phản diện, xử lý hậu kì hình ảnh, là 2 trong số nhiều nguyên nhân đi xuống của Marvel",negative
397,"Mình đi xem film, mình thấy rất nhiều nhân vật xuất hiện và khán giả rạp phải ồ lên mà ta, sao lại k có nhỉ?? Mình nghĩ nó xuất hiện nhiều cú tuýt đấy chứ!",positive
398,Đặc biệt phim này ko có decade như mọi người hay đồn 🤡,negative
399,"siêu anh hùng mỏ hỗn vkl, đi xem về toàn học dc chửi bậy",negative
400,"quá chuẩn luôn
ngoại trừ CGI lỏ vs động cơ của phản diện khá ? thì phim xem đỉnh phết",positive
401,Mục đích vốn tôi ra rạp cũng chỉ là muốn ngắm DP và Logan đồng hành cùng nhau và các cameo là chính =)) tóm tắt phim gần như cơ bản là phim hài nhưng pha chút nhân văn và máu me,positive
402,"Kết nhất câu "" bị vắt sữa đến 90 tuổi "" của deadpool😂😂😂",positive
403,Marvel hồi xưa làm phim hay mà.....,positive
404,"phim như shi*t ấy, ae đừng xem",negative
405,"phim khá chán, kỹ xảo tệ, điểm sáng là người sói hịc, 6/10",negative
406,"phim này chỉ dành cho fan thôi, tôi đi xem cùng bạn ít xem phim maval nó bảo phim nói nhiều mà lộn xộn quá! bản thân tôi đi xem còn thấy ko ổn sao mn khen nhiều thế nhỉ?!",negative
407,phim đúng chất nhảm :))),negative
408,Xem phim về thất vọng vì quá nhảm. Một trong số những film tệ nhất từng xem ở rạp. Dàn diễn viên xịn nhưng kịch bản thì quá tệ.,negative
409,phim như cái đb mà đặt cái gù,negative
410,Phim hay lắm. Ae nào nắm được thông tin về Marvel Universe lẫn trong comic thì nó như một món quà. Ae nào ko rành thì đây vẫn là phim hành động hài hước đỉnh về nghe nhìn,positive
411,Vũ trụ Xmen khéo bây giờ còn hấp dẫn và thú vị hơn Marvel. Người xem quá ngán Siêu Anh Hùng rồi.,positive
412,"Mình cảm thấy phê phim có 1 bài review phim chính xác về bộ phim này. Bộ phim xứng đáng với fan service cho chúng ta, tuy nhiên phần hậu cảnh có đôi khi hơi nông cùng với một số tiểu tiết khác như Phê Phim đã đề cập. Nhưng suy cùng, phim rất hay, mình không hề tiếc tiền vé, mình cảm thấy tiền vé rất xứng đáng. Và nếu được mời xem lại, mình chắc chắn sẽ đi xem lần nữa 😍😍😍",positive
